key,document_type,heading,law_name
BJNR062300996_AFBG_20010331_000004,statute,§ 2,Gesetz zur Förderung der beruflichen Aufstiegsfortbildung
BJNR000200994_ChemikAusbV-1994_20010731_000002,regulation,Eingangsformel,Verordnung über die Berufsausbildung zum Chemikanten/zur Chemikantin
BJNR001910992_EdlStGrAusbV_20180731_000003,regulation,Eingangsformel,Verordnung über die Berufsausbildung zum Edelsteingraveur/zur Edelsteingraveurin
BJNR022910985_LeuchtrAusbV_99999999_000002,regulation,Eingangsformel,Verordnung über die Berufsausbildung zum Leuchtröhrenglasbläser/zur Leuchtröhrenglasbläserin
BJNR020950989_WerbeKfmAusbV_20060731_000003,regulation,Eingangsformel,Verordnung über die Berufsausbildung zum Werbekaufmann/zur Werbekauffrau
BJNR021700997_ISAusbV-1997_99999999_000002,regulation,Eingangsformel,Verordnung über die Berufsausbildung in der Isolier-Industrie
BJNR009300997_HolzbhAusbV_99999999_000002,regulation,Eingangsformel,Verordnung über die Berufsausbildung zum Holzbildhauer/zur Holzbildhauerin
BJNR016430986_TuftAusbV_20050731_000003,regulation,Eingangsformel,Verordnung über die Berufsausbildung in der Tufting-Industrie
BJNR021600986_LackLabAusbV_20000731_000002,regulation,,Verordnung über die Berufsausbildung zum Lacklaboranten/zur Lacklaborantin
BJNR101000997_MetallbInstrmMAusbV_19990610_000002,regulation,Eingangsformel,Verordnung über die Berufsausbildung zum Metallblasinstrumentenmacher/zur Metallblasinstrumentenmacherin
BJNR019500998_JFAngAusbV_99999999_000002,regulation,Eingangsformel,Verordnung über die Berufsausbildung zum Justizfachangestellten/zur Justizfachangestellten
BJNR048900995_PostVerkKfAusbV_20000822_000002,regulation,Eingangsformel,Verordnung über die Berufsausbildung zur Fachkraft für Brief- und Frachtverkehr und zum Postverkehrskaufmann/zur Postverkehrskauffrau
BJNR020950989_WerbeKfmAusbV_20060731_000002,regulation,,Verordnung über die Berufsausbildung zum Werbekaufmann/zur Werbekauffrau
BJNR021270985_GlasKerAusbV_20050731_000002,regulation,Eingangsformel,Verordnung über die Berufsausbildung zum Glas- und Kerammaler / zur Glas- und Kerammalerin
BJNR014350979_HwirtAusbV-1979_19990731_000002,regulation,Eingangsformel,Verordnung über die Berufsausbildung zum Hauswirtschafter/zur Hauswirtschafterin
BJNR093900997_NaturwMechAusbV_20030731_000002,regulation,Eingangsformel,Verordnung über die Berufsausbildung zum Naturwerksteinmechaniker/zur Naturwerksteinmechanikerin
BJNR001460981_BrennAusbV_99999999_000002,regulation,Eingangsformel,Verordnung über die Berufsausbildung zum Brenner/zur Brennerin
BJNR075200997_EBBAusbV_20040731_000002,regulation,Eingangsformel,Verordnung über die Berufsausbildung zum Eisenbahner im Betriebsdienst/zur Eisenbahnerin im Betriebsdienst
BJNR021250986_ChemLabAusbV-1986_20000731_000002,regulation,Eingangsformel,Verordnung über die Berufsausbildung zum Chemielaboranten/zur Chemielaborantin
BJNR125700998_MedInfoFAngAusbV_20000731_000002,regulation,Eingangsformel,Verordnung über die Berufsausbildung zum Fachangestellten für Medien- und Informations*-dienste/zur Fachangestellten für Medien- und Informations*/dienste
BJNR145300997_FertigMechAusbV_20130731_000002,regulation,Eingangsformel,Verordnung über die Berufsausbildung zum Fertigungsmechaniker/zur Fertigungsmechanikerin
BJNR013130982_StrWAusbV_20020731_000002,regulation,Eingangsformel,Verordnung über die Berufsausbildung zum Straßenwärter
