key,document_type,heading,law_name
BJNR071800003_InvestAusbV_99999999_000006,regulation,§ 4,Verordnung über die Berufsausbildung zum Investmentfondskaufmann/zur Investmentfondskauffrau
BJNR162600004_EBBAusbV-2004_99999999_000007,regulation,§ 3,Verordnung über die Berufsausbildung zum Eisenbahner im Betriebsdienst/zur Eisenbahnerin im Betriebsdienst
BJNR079800006_MedienKfmAusbV_99999999_000006,regulation,§ 3,Verordnung über die Berufsausbildung zum Medienkaufmann Digital und Print/zur Medienkauffrau Digital und Print
BJNR117800011_TextilGestAusbV_99999999_000009,regulation,§ 5,Verordnung über die Berufsausbildung zum Textilgestalter und zur Textilgestalterin im Handwerk
BJNR049400012_SchLichtReklAusbV_99999999_000009,regulation,§ 5,Verordnung über die Berufsausbildung zum Schilder- und Lichtreklamehersteller und zur Schilder- und Lichtreklameherstellerin
BJNR064800013_FertigungsMechAusbV_99999999_000008,regulation,§ 4,Verordnung über die Berufsausbildung zum Fertigungsmechaniker und zur Fertigungsmechanikerin
BJNR252200005_TiermedFAngAusbV_99999999_000005,regulation,§ 3,Verordnung über die Berufsausbildung zum Tiermedizinischen Fachangestellten/zur Tiermedizinischen Fachangestellten
BJNR087900005_KEPFachAusbV_99999999_000005,regulation,§ 3,"Verordnung über die Berufsausbildung zur Fachkraft für Kurier-, Express- und Postdienstleistungen"
BJNR042200011_BuchhdlAusbV-2011_99999999_000009,regulation,§ 5,Verordnung über die Berufsausbildung zum Buchhändler und zur Buchhändlerin
BJNR096600011_BuchbAusbV-2011_99999999_000009,regulation,§ 5,Verordnung über die Berufsausbildung zum Buchbinder und zur Buchbinderin
BJNR101200015_TexModNäherAusbV_20210731_000006,regulation,§ 3,Verordnung über die Berufsausbildung zum Textil- und Modenäher und zur Textil- und Modenäherin
BJNR059000011_SiebdrAusbV-2011_99999999_000009,regulation,§ 5,Verordnung über die Berufsausbildung zum Medientechnologen Siebdruck und zur Medientechnologin Siebdruck
BJNR145500008_SystElektronAusbV-2008_99999999_000008,regulation,§ 4,Verordnung über die Berufsausbildung zum Systemelektroniker und zur Systemelektronikerin
BJNR048200013_PflanzTechnAusbV_99999999_000008,regulation,§ 4,Verordnung über die Berufsausbildung zum Pflanzentechnologen und zur Pflanzentechnologin
BJNR030500015_BodVerkFKrV_99999999_000003,regulation,§ 1,Verordnung über den anerkannten Umschulungsabschluss Geprüfte Fachkraft Bodenverkehrsdienst im Luftverkehr
BJNR136000009_ChemikAusbV-2009_99999999_000009,regulation,§ 5,Verordnung über die Berufsausbildung zum Chemikanten/zur Chemikantin
BJNR088800010_FeinwAusbV_99999999_000009,regulation,§ 5,Verordnung über die Berufsausbildung zum Feinwerkmechaniker und zur Feinwerkmechanikerin
BJNR092200004_MarketGestAusbV_99999999_000005,regulation,§ 3,Verordnung über die Berufsausbildung zum Gestalter für visuelles Marketing/zur Gestalterin für visuelles Marketing
BJNR068000007_TextilPrAusbV_99999999_000008,regulation,§ 4,Verordnung über die Berufsausbildung zum Produktprüfer-Textil/zur Produktprüferin-Textil
BJNR105800011_BootsbAusbV-2011_99999999_000009,regulation,§ 5,Verordnung über die Berufsausbildung zum Bootsbauer und zur Bootsbauerin
BJNR030900017_SchuhfAusbV-2017_99999999_000006,regulation,§ 3,Verordnung über die Berufsausbildung zum Schuhfertiger und zur Schuhfertigerin
BJNR088800010_FeinwAusbV_99999999_000013,regulation,§ 6,Verordnung über die Berufsausbildung zum Feinwerkmechaniker und zur Feinwerkmechanikerin
BJNR045700008_FotoMedFachAusbV_99999999_000008,regulation,§ 4,Verordnung über die Berufsausbildung zum Fotomedienfachmann/zur Fotomedienfachfrau
BJNR159900007_IndMetAusbV-2007_99999999_000006,regulation,§ 3,Verordnung über die Berufsausbildung in den industriellen Metallberufen
BJNR009200019_OrgBAusbV_99999999_000006,regulation,§ 3,Verordnung über die Berufsausbildung zum Orgelbauer und zur Orgelbauerin
BJNR167800007_IndElAusbV-2007_99999999_000006,regulation,§ 3,Verordnung über die Berufsausbildung in den industriellen Elektroberufen
BJNR169300013_WerkstoffPrAusbV_99999999_000016,regulation,§ 5,Verordnung über die Berufsausbildung zum Werkstoffprüfer und zur Werkstoffprüferin
BJNR065400009_MusikfachhAusbV_99999999_000009,regulation,§ 5,Verordnung über die Berufsausbildung zum Musikfachhändler/zur Musikfachhändlerin
BJNR014110953_HwO_20191231_000244,statute,§ 42p,Gesetz zur Ordnung des Handwerks
BJNR087000005_KEPKfmAusbV_99999999_000005,regulation,§ 3,"Verordnung über die Berufsausbildung zum Kaufmann für Kurier-, Express- und Postdienstleistungen/zur Kauffrau für Kurier-, Express- und Postdienstleistungen"
BJNR149000014_ReNoPatAusbV-2015_99999999_000016,regulation,§ 5,"Verordnung über die Berufsausbildungen zum Rechtsanwaltsfachangestellten und zur Rechtsanwaltsfachangestellten, zum Notarfachangestellten und zur Notarfachangestellten, zum Rechtsanwalts- und Notarfachangestellten und zur Rechtsanwalts- und Notarfachangestellten sowie zum Patentanwaltsfachangestellten und zur Patentanwaltsfachangestellten"
BJNR120100009_IndElekAusbV_99999999_000009,regulation,§ 5,Verordnung über die Berufsausbildung zum Industrieelektriker/zur Industrieelektrikerin
BJNR014110953_HwO_20191231_000157,statute,§ 32,Gesetz zur Ordnung des Handwerks
BJNR061000007_HolzBauSchAusbV_99999999_000011,regulation,§ 5,Verordnung über die Berufsausbildung im Holz- und Bautenschutzgewerbe
BJNR187400004_SchKfmAusbV-2004_99999999_000007,regulation,§ 3,Verordnung über die Berufsausbildung zum Schifffahrtskaufmann/zur Schifffahrtskauffrau
BJNR146800008_MetallbAusbV-2008_99999999_000009,regulation,§ 5,Verordnung über die Berufsausbildung zum Metallbauer und zur Metallbauerin
BJNR063100010_RevjAusbV-2010_99999999_000008,regulation,§ 4,Verordnung über die Berufsausbildung zum Revierjäger/zur Revierjägerin
