family,year,statute,regulation,total
1634,2001,0,300,300
1634,2002,0,300,300
1634,2003,0,300,300
1634,2004,0,300,300
1634,2005,0,300,300
1635,1998,0,300,300
1635,1999,0,300,300
1635,2000,0,300,300
1636,2009,0,299,299
1637,1998,0,299,299
1637,1999,0,299,299
1637,2000,0,299,299
1637,2001,0,299,299
1637,2002,0,299,299
1637,2003,0,299,299
1637,2004,0,299,299
1637,2005,0,299,299
1637,2006,0,299,299
1637,2007,0,299,299
1637,2008,0,299,299
1638,1998,299,0,299
1638,1999,299,0,299
1638,2000,299,0,299
1638,2001,299,0,299
1638,2002,299,0,299
1638,2003,299,0,299
1638,2004,299,0,299
1638,2005,299,0,299
1639,1998,0,298,298
1639,1999,0,298,298
1639,2000,0,298,298
1639,2001,0,298,298
1639,2002,0,298,298
1639,2003,0,298,298
1639,2004,0,298,298
1639,2005,0,298,298
1640,1998,0,298,298
1640,1999,0,298,298
1640,2000,0,298,298
1640,2001,0,298,298
1640,2002,0,298,298
1640,2003,0,298,298
1640,2004,0,298,298
1640,2005,0,298,298
1641,2002,0,298,298
1641,2003,0,298,298
1642,1998,298,0,298
1642,1999,298,0,298
1642,2000,298,0,298
1642,2001,298,0,298
1643,2002,0,297,297
1643,2003,0,297,297
1643,2004,0,297,297
1643,2005,0,297,297
1643,2006,0,297,297
1643,2007,0,297,297
1643,2008,0,297,297
1644,2005,0,297,297
1645,1998,0,297,297
1645,1999,0,297,297
1645,2000,0,297,297
1645,2001,0,297,297
1645,2002,0,297,297
1645,2003,0,297,297
1645,2004,0,297,297
1645,2005,0,297,297
1646,1998,297,0,297
1646,1999,297,0,297
1646,2000,297,0,297
1646,2001,297,0,297
1646,2002,297,0,297
1646,2003,297,0,297
1646,2004,297,0,297
1646,2005,297,0,297
1647,1998,0,296,296
1647,1999,0,296,296
1647,2000,0,296,296
1647,2001,0,296,296
1647,2002,0,296,296
1647,2003,0,296,296
1647,2004,0,296,296
1647,2005,0,296,296
1648,1998,0,296,296
1648,1999,0,296,296
1648,2000,0,296,296
1648,2001,0,296,296
1648,2002,0,296,296
1648,2003,0,296,296
1648,2004,0,296,296
1648,2005,0,296,296
1649,1998,0,295,295
1649,1999,0,295,295
1649,2000,0,295,295
1649,2001,0,295,295
1649,2002,0,295,295
1649,2003,0,295,295
1649,2004,0,295,295
1649,2005,0,295,295
1650,1999,0,295,295
1650,2000,0,295,295
1650,2001,0,295,295
1650,2002,0,295,295
1650,2003,0,295,295
1650,2004,0,295,295
1650,2005,0,295,295
1651,1998,0,295,295
1651,1999,0,295,295
1651,2000,0,295,295
1651,2001,0,295,295
1651,2002,0,295,295
1651,2003,0,295,295
1651,2004,0,295,295
1651,2005,0,295,295
1652,1998,293,0,293
1652,1999,293,0,293
1652,2000,293,0,293
1652,2001,293,0,293
1652,2002,293,0,293
1652,2003,293,0,293
1652,2004,293,0,293
1652,2005,293,0,293
1652,2006,293,0,293
1652,2007,293,0,293
1653,2010,0,292,292
1653,2011,0,292,292
1653,2012,0,292,292
1654,1998,292,0,292
1654,1999,155,0,155
1655,1998,0,292,292
1655,1999,0,292,292
1656,1998,0,291,291
1656,1999,0,291,291
1656,2000,0,291,291
1656,2001,0,291,291
1656,2002,0,291,291
1656,2003,0,291,291
1656,2004,0,291,291
1656,2005,0,291,291
1657,1998,0,291,291
1657,1999,0,291,291
1657,2000,0,291,291
1657,2001,0,291,291
1657,2002,0,291,291
1657,2003,0,291,291
1657,2004,0,291,291
1657,2005,0,291,291
1658,1998,0,290,290
1658,1999,0,290,290
1658,2000,0,290,290
1658,2001,0,290,290
1659,1998,0,289,289
1659,1999,0,289,289
1659,2000,0,289,289
1659,2001,0,289,289
1659,2002,0,289,289
1659,2003,0,289,289
1659,2004,0,289,289
1659,2005,0,289,289
1659,2006,0,289,289
1659,2007,0,289,289
1659,2008,0,289,289
1659,2009,0,289,289
1659,2010,0,289,289
1659,2011,0,289,289
1659,2012,0,289,289
1659,2013,0,289,289
1659,2014,0,289,289
1659,2015,0,289,289
1659,2016,0,289,289
1659,2017,0,289,289
1659,2018,0,289,289
1659,2019,0,289,289
1660,1998,289,0,289
1660,1999,289,0,289
1660,2000,289,0,289
1660,2001,289,0,289
1660,2002,289,0,289
1660,2003,289,0,289
1660,2004,289,0,289
1660,2005,289,0,289
1661,1998,288,0,288
1661,1999,288,0,288
1661,2000,288,0,288
1661,2001,288,0,288
1662,2005,0,287,287
1662,2006,0,287,287
1662,2007,0,287,287
1662,2008,0,287,287
1662,2009,0,287,287
1662,2010,0,287,287
1662,2011,0,287,287
1662,2012,0,287,287
1662,2013,0,287,287
1662,2014,0,287,287
1662,2015,0,287,287
1662,2016,0,287,287
1662,2017,0,287,287
1663,1998,286,0,286
1663,1999,286,0,286
1663,2000,286,0,286
1663,2001,286,0,286
1663,2002,286,0,286
1663,2003,286,0,286
1663,2004,286,0,286
1663,2005,286,0,286
1663,2006,286,0,286
1663,2007,286,0,286
1663,2008,286,0,286
1663,2009,286,0,286
1663,2010,286,0,286
1663,2011,286,0,286
1663,2012,286,0,286
1663,2013,286,0,286
1663,2014,286,0,286
1663,2015,286,0,286
1663,2016,161,0,161
1663,2017,161,0,161
1663,2018,161,0,161
1663,2019,161,0,161
1664,2011,0,285,285
1664,2012,0,285,285
1664,2013,0,285,285
1665,2005,0,285,285
1665,2006,0,285,285
1665,2007,0,285,285
1665,2008,0,285,285
1666,1998,0,285,285
1666,1999,0,285,285
1666,2000,0,285,285
1666,2001,0,285,285
1667,1998,0,284,284
1667,1999,0,284,284
1667,2000,0,284,284
1667,2001,0,284,284
1667,2002,0,284,284
1667,2003,0,284,284
1667,2004,0,284,284
1667,2005,0,284,284
1668,1998,0,284,284
1668,1999,0,284,284
1668,2000,0,284,284
1668,2001,0,284,284
1668,2002,0,284,284
1668,2003,0,284,284
1668,2004,0,284,284
1668,2005,0,284,284
1669,1998,0,284,284
1669,1999,0,284,284
1669,2000,0,284,284
1669,2001,0,284,284
1669,2002,0,284,284
1669,2003,0,284,284
1669,2004,0,284,284
1669,2005,0,284,284
1670,1998,0,284,284
1670,1999,0,284,284
1670,2000,0,284,284
1670,2001,0,284,284
1670,2002,0,284,284
1670,2003,0,284,284
1670,2004,0,284,284
1670,2005,0,284,284
1671,1998,276,0,276
1671,1999,276,0,276
1671,2000,276,0,276
1671,2001,276,0,276
1671,2002,276,0,276
1671,2003,282,0,282
1671,2004,282,0,282
1671,2005,282,0,282
1671,2006,279,0,279
1671,2007,279,0,279
1671,2008,279,0,279
1671,2009,279,0,279
1671,2010,279,0,279
1671,2011,279,0,279
1671,2012,279,0,279
1671,2013,279,0,279
1671,2014,279,0,279
1671,2015,279,0,279
1671,2016,279,0,279
1671,2017,279,0,279
1671,2018,279,0,279
1671,2019,279,0,279
1672,1998,282,0,282
1672,1999,282,0,282
1672,2000,282,0,282
1672,2001,282,0,282
1672,2002,282,0,282
1672,2003,282,0,282
1672,2004,282,0,282
1672,2005,282,0,282
1672,2006,282,0,282
1672,2007,282,0,282
1672,2008,282,0,282
1672,2009,282,0,282
1672,2010,282,0,282
1672,2011,282,0,282
1672,2012,282,0,282
1672,2013,282,0,282
1672,2014,282,0,282
1672,2015,282,0,282
1672,2016,282,0,282
1672,2017,282,0,282
1672,2018,282,0,282
1672,2019,282,0,282
1673,1998,0,282,282
1673,1999,0,282,282
1673,2000,0,282,282
1674,1998,280,0,280
1674,1999,280,0,280
1674,2000,280,0,280
1674,2001,280,0,280
1674,2002,280,0,280
1674,2003,280,0,280
1674,2004,280,0,280
1674,2005,280,0,280
1674,2006,280,0,280
1674,2007,280,0,280
1674,2008,280,0,280
1674,2009,280,0,280
1674,2010,280,0,280
1674,2011,280,0,280
1674,2012,280,0,280
1674,2013,280,0,280
1674,2014,280,0,280
1674,2015,280,0,280
1674,2016,280,0,280
1674,2017,280,0,280
1674,2018,280,0,280
1674,2019,280,0,280
1675,2009,0,280,280
1675,2010,0,280,280
1675,2011,0,280,280
1675,2012,0,280,280
1675,2013,0,280,280
1675,2014,0,280,280
1675,2015,0,280,280
1675,2016,0,280,280
1675,2017,0,280,280
1675,2018,0,280,280
1675,2019,0,280,280
1676,2015,0,279,279
1676,2016,0,279,279
1676,2017,0,279,279
1676,2018,0,279,279
1676,2019,0,279,279
1677,1998,279,0,279
1677,1999,279,0,279
1677,2000,279,0,279
1677,2001,279,0,279
1677,2002,279,0,279
1677,2003,279,0,279
1677,2004,279,0,279
1677,2005,279,0,279
1677,2006,279,0,279
1677,2007,279,0,279
1677,2008,279,0,279
1677,2009,279,0,279
1677,2010,279,0,279
1677,2011,279,0,279
1677,2012,279,0,279
1677,2013,279,0,279
1677,2014,279,0,279
1677,2015,279,0,279
1677,2016,279,0,279
1677,2017,279,0,279
1677,2018,279,0,279
1677,2019,279,0,279
1678,1998,0,279,279
1678,1999,0,279,279
1678,2000,0,279,279
1679,1998,0,279,279
1679,1999,0,279,279
1679,2000,0,279,279
1680,1998,278,0,278
1680,1999,278,0,278
1680,2000,278,0,278
1680,2001,278,0,278
1680,2002,278,0,278
1680,2003,278,0,278
1680,2004,278,0,278
1680,2005,278,0,278
1680,2006,278,0,278
1680,2007,278,0,278
1680,2008,278,0,278
1680,2009,278,0,278
1680,2010,278,0,278
1680,2011,278,0,278
1680,2012,278,0,278
1680,2013,278,0,278
1680,2014,278,0,278
1680,2015,278,0,278
1680,2016,278,0,278
1680,2017,278,0,278
1680,2018,278,0,278
1680,2019,278,0,278
1681,2011,278,0,278
1681,2012,278,0,278
1681,2013,278,0,278
1681,2014,278,0,278
1681,2015,278,0,278
1681,2016,278,0,278
1681,2017,278,0,278
1681,2018,278,0,278
1681,2019,278,0,278
1682,1998,0,278,278
1682,1999,0,278,278
1682,2000,0,278,278
1683,1998,0,278,278
1683,1999,0,278,278
1683,2000,0,278,278
1684,1998,0,277,277
1684,1999,0,277,277
1684,2000,0,277,277
1684,2001,0,277,277
1684,2002,0,277,277
1684,2003,0,277,277
1684,2004,0,277,277
1684,2005,0,277,277
1684,2006,0,277,277
1684,2007,0,277,277
1684,2008,0,277,277
1684,2009,0,277,277
1684,2010,0,277,277
1684,2011,0,277,277
1684,2012,0,277,277
1684,2013,0,277,277
1684,2014,0,277,277
1684,2015,0,277,277
1684,2016,0,277,277
1684,2017,0,277,277
1684,2018,0,277,277
1684,2019,0,277,277
1685,1998,276,0,276
1685,1999,276,0,276
1685,2000,276,0,276
1685,2001,276,0,276
1685,2002,276,0,276
1685,2003,276,0,276
1685,2004,276,0,276
1685,2005,276,0,276
1685,2006,276,0,276
1685,2007,276,0,276
1685,2008,276,0,276
1685,2009,276,0,276
1685,2010,276,0,276
1685,2011,276,0,276
1685,2012,276,0,276
1685,2013,276,0,276
1685,2014,276,0,276
1685,2015,276,0,276
1685,2016,276,0,276
1685,2017,276,0,276
1685,2018,276,0,276
1685,2019,276,0,276
1686,1998,276,0,276
1686,1999,276,0,276
1686,2000,276,0,276
1686,2001,276,0,276
1686,2002,188,0,188
1686,2003,188,0,188
1686,2004,188,0,188
1686,2005,188,0,188
1686,2006,188,0,188
1686,2007,188,0,188
1686,2008,188,0,188
1686,2009,188,0,188
1686,2010,188,0,188
1686,2011,188,0,188
1686,2012,188,0,188
1686,2013,188,0,188
1686,2014,188,0,188
1686,2015,188,0,188
1686,2016,188,0,188
1686,2017,188,0,188
1686,2018,188,0,188
1686,2019,188,0,188
1687,1998,276,0,276
1687,1999,276,0,276
1687,2000,276,0,276
1687,2001,276,0,276
1687,2002,276,0,276
1687,2003,276,0,276
1687,2004,276,0,276
1687,2005,276,0,276
1687,2006,276,0,276
1688,1998,0,276,276
1688,1999,0,276,276
1688,2000,0,276,276
1688,2001,0,276,276
1688,2002,0,276,276
1688,2003,0,276,276
1688,2004,0,276,276
1688,2005,0,276,276
1689,1998,276,0,276
1689,1999,276,0,276
1689,2000,276,0,276
1689,2001,276,0,276
1689,2002,276,0,276
1689,2003,276,0,276
1689,2004,276,0,276
1689,2005,276,0,276
1690,1998,0,271,271
1690,1999,0,271,271
1690,2000,0,275,275
1690,2001,0,275,275
1690,2002,0,275,275
1690,2003,0,275,275
1690,2004,0,275,275
1690,2005,0,275,275
1690,2006,0,275,275
1690,2007,0,275,275
1690,2008,0,275,275
1690,2009,0,275,275
1690,2010,0,275,275
1690,2011,0,275,275
1690,2012,0,275,275
1690,2013,0,275,275
1690,2014,0,275,275
1690,2015,0,275,275
1690,2016,0,275,275
1690,2017,0,275,275
1690,2018,0,275,275
1690,2019,0,275,275
1691,2002,0,275,275
1691,2003,0,275,275
1691,2004,0,275,275
1691,2005,0,275,275
1692,2019,274,0,274
1693,1998,274,0,274
1693,1999,274,0,274
1693,2000,274,0,274
1693,2001,274,0,274
1693,2002,274,0,274
1693,2003,274,0,274
1693,2004,274,0,274
1693,2005,274,0,274
1693,2006,274,0,274
1693,2007,274,0,274
1693,2008,274,0,274
1693,2009,274,0,274
1693,2010,274,0,274
1693,2011,274,0,274
1693,2012,274,0,274
1693,2013,274,0,274
1693,2014,274,0,274
1693,2015,274,0,274
1693,2016,274,0,274
1693,2017,274,0,274
1693,2018,274,0,274
1693,2019,274,0,274
1694,1998,0,274,274
1694,1999,0,274,274
1694,2000,0,274,274
1694,2001,0,274,274
1694,2002,0,274,274
1694,2003,0,274,274
1694,2004,0,274,274
1694,2005,0,274,274
1694,2006,0,274,274
1694,2007,0,274,274
1694,2008,0,274,274
1694,2009,0,274,274
1694,2010,0,274,274
1694,2011,0,274,274
1694,2012,0,274,274
1694,2013,0,274,274
1694,2014,0,274,274
1694,2015,0,274,274
1694,2016,0,274,274
1694,2017,0,274,274
1694,2018,0,274,274
1694,2019,0,274,274
1695,1998,274,0,274
1695,1999,274,0,274
1695,2000,274,0,274
1695,2001,274,0,274
1695,2002,274,0,274
1695,2003,274,0,274
1695,2004,274,0,274
1695,2005,274,0,274
1695,2006,274,0,274
1695,2007,274,0,274
1695,2008,274,0,274
1695,2009,274,0,274
1695,2010,274,0,274
1695,2011,274,0,274
1695,2012,274,0,274
1695,2013,274,0,274
1695,2014,274,0,274
1695,2015,274,0,274
1695,2016,274,0,274
1695,2017,274,0,274
1695,2018,274,0,274
1695,2019,274,0,274
1696,1998,0,274,274
1696,1999,0,274,274
1696,2000,0,274,274
1696,2001,0,274,274
1696,2002,0,274,274
1696,2003,0,274,274
1696,2004,0,274,274
1696,2005,0,274,274
1697,1998,274,0,274
1698,1998,0,273,273
1698,1999,0,273,273
1698,2000,0,273,273
1698,2001,0,273,273
1698,2002,0,273,273
1698,2003,0,273,273
1698,2004,0,273,273
1698,2005,0,273,273
1698,2006,0,273,273
1698,2007,0,273,273
1698,2008,0,273,273
1698,2009,0,273,273
1698,2010,0,273,273
1698,2011,0,273,273
1698,2012,0,273,273
1698,2013,0,273,273
1698,2014,0,273,273
1698,2015,0,273,273
1698,2016,0,273,273
1698,2017,0,273,273
1698,2018,0,273,273
1698,2019,0,273,273
1699,2015,0,273,273
1699,2016,0,273,273
1700,2013,273,0,273
1701,1998,0,273,273
1701,1999,0,273,273
1701,2000,0,273,273
1702,1998,0,272,272
1702,1999,0,272,272
1702,2000,0,272,272
1702,2001,0,272,272
1702,2002,0,272,272
1702,2003,0,272,272
1702,2004,0,272,272
1702,2005,0,272,272
1702,2006,0,272,272
1702,2007,0,272,272
1702,2008,0,272,272
1702,2009,0,272,272
1702,2010,0,272,272
1702,2011,0,272,272
1702,2012,0,272,272
1702,2013,0,272,272
1702,2014,0,272,272
1702,2015,0,272,272
1702,2016,0,272,272
1702,2017,0,272,272
1702,2018,0,272,272
1702,2019,0,272,272
1703,1998,0,272,272
1703,1999,0,272,272
1703,2000,0,272,272
1703,2001,0,272,272
1703,2002,0,272,272
1703,2003,0,272,272
1703,2004,0,272,272
1703,2005,0,272,272
1703,2006,0,272,272
1703,2007,0,272,272
1704,2002,0,272,272
1704,2003,0,272,272
1704,2004,0,272,272
1704,2005,0,272,272
1705,1998,271,0,271
1705,1999,271,0,271
1705,2000,271,0,271
1705,2001,271,0,271
1705,2002,271,0,271
1705,2003,271,0,271
1705,2004,271,0,271
1705,2005,271,0,271
1705,2006,271,0,271
1705,2007,271,0,271
1705,2008,271,0,271
1705,2009,271,0,271
1705,2010,271,0,271
1705,2011,271,0,271
1705,2012,271,0,271
1705,2013,271,0,271
1705,2014,271,0,271
1705,2015,271,0,271
1705,2016,271,0,271
1705,2017,271,0,271
1705,2018,271,0,271
1705,2019,271,0,271
1706,1998,0,271,271
1706,1999,0,271,271
1706,2000,0,271,271
1707,1998,0,271,271
1707,1999,0,271,271
1708,2015,270,0,270
1708,2016,270,0,270
1709,2003,270,0,270
1709,2004,270,0,270
1710,1998,270,0,270
1710,1999,270,0,270
1710,2000,270,0,270
1710,2001,270,0,270
1711,2005,268,0,268
1711,2006,268,0,268
1711,2007,268,0,268
1711,2008,268,0,268
1711,2009,268,0,268
1711,2010,268,0,268
1711,2011,268,0,268
1711,2012,268,0,268
1711,2013,268,0,268
1711,2014,268,0,268
1711,2015,268,0,268
1711,2016,268,0,268
1711,2017,268,0,268
1711,2018,268,0,268
1711,2019,268,0,268
1712,1998,268,0,268
1712,1999,268,0,268
1712,2000,268,0,268
1712,2001,268,0,268
1712,2002,268,0,268
1712,2003,268,0,268
1712,2004,268,0,268
1712,2005,268,0,268
1712,2006,268,0,268
1712,2007,268,0,268
1712,2008,268,0,268
1713,1998,268,0,268
1713,1999,268,0,268
1713,2000,268,0,268
1713,2001,268,0,268
1713,2002,268,0,268
1713,2003,268,0,268
1713,2004,268,0,268
1713,2005,268,0,268
1713,2006,268,0,268
1713,2007,268,0,268
1714,1998,0,268,268
1714,1999,0,268,268
1714,2000,0,268,268
1715,1998,0,268,268
1715,1999,0,268,268
1715,2000,0,268,268
1716,1998,0,268,268
1716,1999,0,268,268
1716,2000,0,268,268
1717,1998,0,267,267
1717,1999,0,267,267
1717,2000,0,267,267
1717,2001,0,267,267
1717,2002,0,267,267
1717,2003,0,267,267
1717,2004,0,267,267
1717,2005,0,267,267
1717,2006,0,267,267
1717,2007,0,267,267
1717,2008,0,267,267
1717,2009,0,267,267
1717,2010,0,267,267
1717,2011,0,267,267
1717,2012,0,267,267
1717,2013,0,267,267
1717,2014,0,267,267
1717,2015,0,267,267
1717,2016,0,267,267
1717,2017,0,267,267
1717,2018,0,267,267
1717,2019,0,267,267
1718,2003,267,0,267
1718,2004,267,0,267
1718,2005,267,0,267
1718,2006,267,0,267
1718,2007,267,0,267
1718,2008,267,0,267
1718,2009,267,0,267
1718,2010,267,0,267
1718,2011,267,0,267
1718,2012,267,0,267
1718,2013,267,0,267
1718,2014,267,0,267
1718,2015,267,0,267
1718,2016,267,0,267
1718,2017,267,0,267
1718,2018,267,0,267
1718,2019,267,0,267
1719,1998,267,0,267
1719,1999,267,0,267
1719,2000,267,0,267
1719,2001,267,0,267
1719,2002,267,0,267
1719,2003,267,0,267
1719,2004,267,0,267
1719,2005,267,0,267
1719,2006,267,0,267
1719,2007,267,0,267
1719,2008,267,0,267
1719,2009,267,0,267
1719,2010,267,0,267
1719,2011,267,0,267
1719,2012,267,0,267
1719,2013,267,0,267
1719,2014,267,0,267
1719,2015,267,0,267
1719,2016,267,0,267
1719,2017,267,0,267
1719,2018,267,0,267
1719,2019,267,0,267
1720,2002,267,0,267
1720,2003,267,0,267
1720,2004,267,0,267
1720,2005,267,0,267
1720,2006,267,0,267
1720,2007,267,0,267
1720,2008,267,0,267
1720,2009,267,0,267
1720,2010,267,0,267
1720,2011,267,0,267
1720,2012,267,0,267
1720,2013,267,0,267
1720,2014,267,0,267
1720,2015,267,0,267
1720,2016,267,0,267
1720,2017,267,0,267
1720,2018,267,0,267
1720,2019,267,0,267
1721,2008,0,267,267
1722,2002,266,0,266
1722,2003,266,0,266
1722,2004,266,0,266
1722,2005,266,0,266
1722,2006,266,0,266
1722,2007,266,0,266
1722,2008,266,0,266
1722,2009,266,0,266
1722,2010,266,0,266
1722,2011,266,0,266
1722,2012,266,0,266
1722,2013,266,0,266
1722,2014,266,0,266
1722,2015,266,0,266
1722,2016,266,0,266
1722,2017,266,0,266
1722,2018,266,0,266
1722,2019,266,0,266
1723,2002,196,70,266
1723,2003,93,70,163
1723,2004,93,70,163
1723,2005,93,70,163
1723,2006,93,70,163
1723,2007,93,0,93
1723,2008,93,0,93
1723,2009,93,0,93
1723,2010,93,0,93
1723,2011,93,0,93
1723,2012,93,0,93
1723,2013,93,0,93
1723,2014,93,0,93
1723,2015,93,0,93
1724,1998,0,266,266
1724,1999,0,266,266
1724,2000,0,266,266
1724,2001,0,266,266
1724,2002,0,266,266
1724,2003,0,266,266
1725,2010,203,0,203
1725,2011,203,0,203
1725,2012,203,0,203
1725,2013,203,0,203
1725,2014,203,0,203
1725,2015,203,0,203
1725,2016,265,0,265
1725,2017,265,0,265
1725,2018,265,0,265
1725,2019,265,0,265
1726,1998,0,265,265
1726,1999,0,265,265
1726,2000,0,265,265
1727,1998,0,265,265
1727,1999,0,265,265
1727,2000,0,265,265
1728,1998,0,265,265
1728,1999,0,265,265
1728,2000,0,265,265
1729,2016,0,264,264
1729,2017,0,264,264
1729,2018,0,264,264
1730,1998,0,264,264
1730,1999,0,264,264
1730,2000,0,264,264
1730,2001,0,264,264
1730,2002,0,264,264
1730,2003,0,264,264
1730,2004,0,264,264
1730,2005,0,264,264
1730,2006,0,264,264
1730,2007,0,264,264
1730,2008,0,264,264
1730,2009,0,264,264
1730,2010,0,264,264
1730,2011,0,264,264
1731,1998,0,264,264
1731,1999,0,264,264
1731,2000,0,264,264
1732,1998,0,263,263
1732,1999,0,263,263
1732,2000,0,263,263
1732,2001,0,263,263
1732,2002,0,263,263
1732,2003,0,263,263
1732,2004,0,263,263
1732,2005,0,263,263
1732,2006,0,263,263
1732,2007,0,263,263
1732,2008,0,263,263
1732,2009,0,263,263
1732,2010,0,263,263
1732,2011,0,263,263
1732,2012,0,263,263
1732,2013,0,263,263
1732,2014,0,263,263
1732,2015,0,263,263
1732,2016,0,263,263
1732,2017,0,263,263
1732,2018,0,263,263
1732,2019,0,263,263
1733,2000,0,263,263
1733,2001,0,263,263
1733,2002,0,263,263
1733,2003,0,263,263
1733,2004,0,263,263
1733,2005,0,263,263
1733,2006,0,263,263
1733,2007,0,263,263
1733,2008,0,263,263
1733,2009,0,263,263
1733,2010,0,263,263
1733,2011,0,263,263
1733,2012,0,263,263
1733,2013,0,263,263
1733,2014,0,263,263
1733,2015,0,263,263
1733,2016,0,263,263
1733,2017,0,263,263
1733,2018,0,263,263
1733,2019,0,263,263
1734,1998,0,263,263
1734,1999,0,263,263
1734,2000,0,263,263
1734,2001,0,263,263
1734,2002,0,263,263
1734,2003,0,263,263
1734,2004,0,263,263
1734,2005,0,263,263
1734,2006,0,263,263
1735,1998,0,262,262
1735,1999,0,262,262
1735,2000,0,262,262
1735,2001,0,262,262
1735,2002,0,262,262
1735,2003,0,262,262
1735,2004,0,262,262
1735,2005,0,262,262
1735,2006,0,262,262
1735,2007,0,262,262
1735,2008,0,262,262
1735,2009,0,262,262
1735,2010,0,262,262
1735,2011,0,262,262
1735,2012,0,262,262
1735,2013,0,262,262
1735,2014,0,262,262
1735,2015,0,262,262
1735,2016,0,262,262
1735,2017,0,262,262
1735,2018,0,262,262
1735,2019,0,262,262
1736,1998,0,262,262
1736,1999,0,262,262
1736,2000,0,262,262
1737,1998,261,0,261
1737,1999,261,0,261
1737,2000,261,0,261
1737,2001,261,0,261
1737,2002,179,0,179
1737,2003,179,0,179
1737,2004,179,0,179
1737,2005,179,0,179
1737,2006,179,0,179
1737,2007,179,0,179
1737,2008,179,0,179
1737,2009,179,0,179
1737,2010,179,0,179
1737,2011,179,0,179
1737,2012,179,0,179
1737,2013,179,0,179
1737,2014,179,0,179
1737,2015,179,0,179
1737,2016,179,0,179
1737,2017,179,0,179
1737,2018,179,0,179
1737,2019,179,0,179
1738,1998,261,0,261
1738,1999,261,0,261
1738,2000,261,0,261
1738,2001,261,0,261
1738,2002,179,0,179
1738,2003,179,0,179
1738,2004,179,0,179
1738,2005,179,0,179
1738,2006,179,0,179
1738,2007,179,0,179
1738,2008,179,0,179
1738,2009,179,0,179
1738,2010,179,0,179
1738,2011,179,0,179
1738,2012,179,0,179
1738,2013,179,0,179
1738,2014,179,0,179
1738,2015,179,0,179
1738,2016,179,0,179
1738,2017,179,0,179
1738,2018,179,0,179
1738,2019,179,0,179
1739,1998,261,0,261
1739,1999,261,0,261
1739,2000,261,0,261
1739,2001,261,0,261
1739,2002,261,0,261
1739,2003,261,0,261
1739,2004,261,0,261
1739,2005,261,0,261
1739,2006,261,0,261
1739,2007,261,0,261
1739,2008,261,0,261
1739,2009,261,0,261
1739,2010,66,0,66
1740,2006,0,260,260
1740,2007,0,260,260
1740,2008,0,260,260
1740,2009,0,260,260
1740,2010,0,260,260
1740,2011,0,260,260
1740,2012,0,260,260
1740,2013,0,260,260
1740,2014,0,260,260
1740,2015,0,260,260
1740,2016,0,260,260
1740,2017,0,260,260
1740,2018,0,260,260
1740,2019,0,260,260
1741,2002,259,0,259
1741,2003,259,0,259
1741,2004,259,0,259
1741,2005,259,0,259
1741,2006,259,0,259
1741,2007,259,0,259
1741,2008,259,0,259
1741,2009,259,0,259
1741,2010,259,0,259
1741,2011,259,0,259
1741,2012,259,0,259
1741,2013,259,0,259
1741,2014,259,0,259
1741,2015,259,0,259
1741,2016,259,0,259
1741,2017,259,0,259
1741,2018,259,0,259
1741,2019,259,0,259
1742,1998,0,259,259
1742,1999,0,259,259
1742,2000,0,259,259
1743,1998,0,259,259
1744,1998,255,0,255
1744,1999,255,0,255
1744,2000,255,0,255
1744,2001,255,0,255
1744,2002,255,0,255
1744,2003,255,0,255
1744,2004,255,0,255
1744,2005,255,0,255
1744,2006,255,0,255
1744,2007,255,0,255
